syn,urg,cwr,ecn,ack,push,reset,fin,ns,res,srcbytes,dstbytes,wrong,duration,srcip,srcport,dstip,dstport,type,sample_rate
2,0,0,0,1110,725,0,0,0,0,446,18781,0,1581.621715,172.16.114.168,28702,197.182.91.233,23,6,1000
0,0,0,0,195,129,0,0,0,0,65,66,0,38.05172300000004,172.16.114.168,28702,197.182.91.233,23,6,1000
0,1,0,0,1572,1038,0,0,0,0,537,1861,0,1801.983921,172.16.114.168,28702,197.182.91.233,23,6,1000
0,0,0,0,702,464,0,0,0,0,241,799,0,561.0227200000004,172.16.114.168,28702,197.182.91.233,23,6,1000
0,0,0,0,546,364,0,0,0,0,185,185,0,369.8422859999996,172.16.114.168,28702,197.182.91.233,23,6,1000
0,0,0,0,2509,1663,0,0,0,0,852,1319,0,2614.675775000001,172.16.114.168,28702,197.182.91.233,23,6,1000
0,0,0,0,1458,969,0,0,0,0,495,494,0,1155.9772649999995,172.16.114.168,28702,197.182.91.233,23,6,1000
0,0,0,0,382,253,0,0,0,0,127,128,0,136.7110869999997,172.16.114.168,28702,197.182.91.233,23,6,1000
0,0,0,0,434,289,0,0,0,0,149,147,0,177.5052109999997,172.16.114.168,28702,197.182.91.233,23,6,1000
0,0,0,0,986,654,0,0,0,0,333,334,0,736.4439180000007,172.16.114.168,28702,197.182.91.233,23,6,1000
0,0,0,0,682,453,0,0,0,0,229,230,0,364.31485199999946,172.16.114.168,28702,197.182.91.233,23,6,1000
0,0,0,0,136,90,0,0,0,0,46,46,0,22.674114999999798,172.16.114.168,28702,197.182.91.233,23,6,1000
0,0,0,0,488,323,0,0,0,0,164,163,0,175.77339800000118,172.16.114.168,28702,197.182.91.233,23,6,1000
0,0,0,0,325,217,0,0,0,0,110,111,0,238.38120100000012,172.16.114.168,28702,197.182.91.233,23,6,1000
0,0,0,0,1843,1226,0,0,0,0,627,627,0,1295.7010109999992,172.16.114.168,28702,197.182.91.233,23,6,1000
0,0,0,0,664,442,0,0,0,0,224,224,0,305.2334690000007,172.16.114.168,28702,197.182.91.233,23,6,1000
0,0,0,0,772,513,0,0,0,0,262,262,0,360.70597999999876,172.16.114.168,28702,197.182.91.233,23,6,1000
0,0,0,0,1011,672,0,0,0,0,342,342,0,630.7681920000014,172.16.114.168,28702,197.182.91.233,23,6,1000
0,0,0,0,518,344,0,0,0,0,197,197,0,217.97309399999904,172.16.114.168,28702,197.182.91.233,23,6,1000
0,0,0,0,1601,1042,0,0,0,0,579,1439,0,5204.583460000002,172.16.114.168,28702,197.182.91.233,23,6,1000
2,0,0,0,54,1,0,0,0,0,260,59860,0,0.14933,172.16.115.87,28752,205.181.112.65,80,6,1000
2,0,0,0,2,0,0,0,0,0,0,0,0,0.001169,194.7.248.153,20579,172.16.114.50,80,6,1000
1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,172.16.113.204,2058,204.202.136.230,80,6,1000
2,0,0,0,5,2,0,1,0,0,230,1380,0,0.005143,196.227.33.189,21006,172.16.114.50,80,6,1000
2,0,0,0,21,1,0,0,0,0,155,18980,0,0.091529,172.16.113.84,4132,207.25.71.141,80,6,1000
2,0,0,0,24,1,0,0,0,0,259,23360,0,0.07349299999999999,172.16.117.52,4871,136.149.15.15,80,6,1000
2,0,0,0,15,9,0,0,0,0,49,101,0,0.37506999999999996,172.16.114.148,5967,172.16.112.50,23,6,1000
0,0,0,0,322,210,0,0,0,0,110,1517,0,6.590828,172.16.114.148,5967,172.16.112.50,23,6,1000
2,0,0,0,5,1,0,0,0,0,180,1460,0,0.036696,172.16.112.207,8244,207.240.151.17,80,6,1000
2,0,0,0,2,0,0,0,0,0,0,0,0,0.004686,172.16.113.204,8451,206.39.184.2,80,6,1000
2,0,0,0,669,429,0,0,0,0,275,149448,0,18.274299,194.7.248.153,21770,172.16.112.194,23,6,1000
0,0,0,0,1610,1004,0,0,0,0,538,684256,0,45.406867,194.7.248.153,21770,172.16.112.194,23,6,1000
0,0,0,0,928,664,0,0,0,0,0,784612,0,7.851714000000008,194.7.248.153,21770,172.16.112.194,23,6,1000
2,0,0,0,10,7,0,0,0,0,49,91,0,0.141083,194.27.251.21,22026,172.16.112.50,23,6,1000
2,0,0,0,17,1,0,0,0,0,258,14600,0,0.099737,172.16.115.87,10996,204.202.129.230,80,6,1000
2,0,0,0,4,1,0,0,0,0,321,0,0,0.130328,172.16.113.204,12380,206.132.25.51,80,6,1000
2,0,0,0,11,3,0,1,0,0,208,6036,0,0.043637,172.16.117.52,12996,192.156.136.22,80,6,1000
2,0,0,0,8,1,0,2,0,0,1699,0,0,0.0049369999999999995,172.16.114.148,20,194.7.248.153,23120,6,1000
2,0,0,0,8,1,0,0,0,0,345,4380,0,0.417296,172.16.112.100,1281,205.181.112.65,80,6,1000
2,0,0,0,4,1,0,0,0,0,279,1460,0,0.021774,172.16.113.204,14639,204.146.164.194,80,6,1000
1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,172.16.113.204,15896,192.193.195.132,80,6,1000
2,0,0,0,13,3,0,1,0,0,295,6094,0,0.07445299999999999,172.16.113.204,16722,192.193.195.132,80,6,1000
2,0,0,0,5,2,0,0,0,0,186,1884,0,0.006999999999999999,196.227.33.189,24166,172.16.114.50,80,6,1000
2,0,0,0,1,0,0,0,0,0,0,0,0,0.004142,172.16.117.52,18218,131.84.1.34,80,6,1000
2,0,0,0,8,2,0,2,0,0,243,504,0,0.004651,194.27.251.21,24610,172.16.112.100,80,6,1000
2,0,0,0,8,2,0,2,0,0,288,404,0,0.025798,172.16.113.204,19312,160.147.68.21,80,6,1000
2,0,0,0,89,55,0,0,0,0,122,3520,0,5.27508,194.27.251.21,24632,172.16.112.194,23,6,1000
0,0,0,0,641,416,0,0,0,0,99,330641,0,21.915045000000003,194.27.251.21,24632,172.16.112.194,23,6,1000
0,0,0,0,706,462,0,0,0,0,0,502217,0,6.878627000000005,194.27.251.21,24632,172.16.112.194,23,6,1000
0,0,0,0,1226,786,0,0,0,0,123,713323,0,27.124606,194.27.251.21,24632,172.16.112.194,23,6,1000
0,0,0,0,952,649,0,0,0,0,67,645313,0,10.53884099999999,194.27.251.21,24632,172.16.112.194,23,6,1000
2,0,0,0,513,318,0,0,0,0,419,58961,0,18.745945000000003,194.7.248.153,24633,172.16.112.194,23,6,1000
2,0,0,0,4,1,0,0,0,0,198,0,0,0.017916,172.16.117.52,20504,131.84.1.34,80,6,1000
2,0,0,0,861,540,0,0,0,0,505,84330,0,29.114234000000003,194.7.248.153,24643,172.16.112.194,23,6,1000
2,0,0,0,2,0,0,0,0,0,0,0,0,0.004177,172.16.115.87,20596,209.185.180.150,80,6,1000
2,0,0,0,8,2,0,2,0,0,235,1380,0,0.009313,196.227.33.189,24652,172.16.114.50,80,6,1000
2,0,0,0,3,1,0,0,0,0,243,0,0,0.004847,172.16.113.204,22027,192.193.195.132,80,6,1000
2,0,0,0,1,0,0,0,0,0,0,0,0,0.004292,172.16.113.84,22689,143.166.224.44,80,6,1000
1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,172.16.113.84,23849,143.166.224.44,80,6,1000
2,0,0,0,832,506,0,0,0,0,539,55205,0,27.994546000000003,194.7.248.153,24705,172.16.112.194,23,6,1000
0,0,0,0,565,383,0,0,0,0,123,269499,0,11.827782000000001,194.7.248.153,24705,172.16.112.194,23,6,1000
2,0,0,0,67,37,0,0,0,0,94,4951,0,4.948572,194.7.248.153,24720,172.16.112.194,23,6,1000
2,0,0,0,3,1,0,0,0,0,342,0,0,0.004458,172.16.115.87,25881,209.185.181.180,80,6,1000
2,0,0,0,2,0,0,0,0,0,0,0,0,0.0038799999999999998,172.16.115.87,27059,209.67.19.128,80,6,1000
2,0,0,0,1507,948,0,0,0,0,505,620352,0,35.600212,194.7.248.153,25249,172.16.112.194,23,6,1000
0,0,0,0,721,467,0,0,0,0,242,289132,0,18.356676,194.7.248.153,25249,172.16.112.194,23,6,1000
2,0,0,0,11,2,0,1,0,0,322,5238,0,0.041355,172.16.115.87,28664,128.190.159.70,80,6,1000
2,0,0,0,3,1,0,0,0,0,275,0,0,0.003972,172.16.113.204,28840,192.223.181.164,80,6,1000
2,0,0,0,6,1,0,0,0,0,302,2920,0,0.029352,172.16.113.84,29940,207.25.71.142,80,6,1000
2,0,0,0,2,0,0,0,0,0,0,0,0,0.00123,172.16.113.84,30919,192.5.41.239,80,6,1000
2,0,0,0,273,144,0,0,0,0,241,5474,0,9.957724,194.27.251.21,25450,172.16.112.194,23,6,1000
2,0,0,0,3,1,0,0,0,0,182,0,0,0.004654999999999999,172.16.113.84,2321,194.131.104.212,80,6,1000
2,0,0,0,4,1,0,0,0,0,204,0,0,0.028602,172.16.116.194,3143,207.25.71.141,80,6,1000
2,0,0,0,381,213,0,0,0,0,262,11589,0,13.828707000000001,194.7.248.153,25782,172.16.112.194,23,6,1000
2,0,0,0,9,3,0,1,0,0,210,4717,0,0.035047,172.16.117.52,5328,206.148.40.165,80,6,1000
2,0,0,0,14,2,0,1,0,0,425,9341,0,0.089874,172.16.115.87,6184,204.223.162.10,80,6,1000
2,0,0,0,573,344,0,0,0,0,272,92368,0,16.405166,194.7.248.153,25791,172.16.112.194,23,6,1000
2,0,0,0,2,0,0,0,0,0,0,0,0,0.001126,172.16.114.168,6260,135.8.60.182,25,6,1000
2,0,0,0,12,3,0,2,0,0,219,4902,0,0.040989,172.16.117.52,6992,206.148.40.165,80,6,1000
2,0,0,0,1,0,0,0,0,0,0,0,0,0.003819,172.16.116.44,8292,206.132.25.51,80,6,1000
2,0,0,0,3,1,0,0,0,0,0,82,0,0.043073,172.16.113.84,8441,194.7.248.153,25,6,1000
1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,172.16.116.194,9418,207.25.71.141,80,6,1000
2,0,0,0,22,1,0,0,0,0,236,20440,0,0.076502,172.16.114.207,10561,209.143.199.30,80,6,1000
2,0,0,0,96,60,0,0,0,0,102,179,0,57.385713,196.227.33.189,26453,172.16.114.50,23,6,1000
0,0,0,0,3381,2230,0,0,0,0,1165,26371,0,7580.322091,196.227.33.189,26453,172.16.114.50,23,6,1000
0,0,0,0,424,280,0,0,0,0,143,3188,0,821.6753090000003,196.227.33.189,26453,172.16.114.50,23,6,1000
0,0,0,0,490,322,0,0,0,0,167,4316,0,1769.81538,196.227.33.189,26453,172.16.114.50,23,6,1000
0,0,0,0,170,113,0,0,0,0,56,138,0,104.23949399999948,196.227.33.189,26453,172.16.114.50,23,6,1000
0,0,0,0,533,353,0,0,0,0,178,1807,0,697.310386000001,196.227.33.189,26453,172.16.114.50,23,6,1000
2,0,0,0,6,3,0,1,0,0,272,1296,0,0.02099,172.16.116.44,11738,206.132.25.51,80,6,1000
2,0,0,0,10,1,0,0,0,0,216,7300,0,0.047687,172.16.113.84,13330,204.168.91.184,80,6,1000
2,0,0,0,6,3,0,0,0,0,25,108,0,0.597633,172.16.113.204,14394,135.8.60.182,25,6,1000
2,0,0,0,2375,1548,0,0,0,0,846,16762,0,1226.474355,172.16.114.168,15969,197.182.91.233,23,6,1000
0,0,0,0,602,394,0,0,0,0,198,2402,0,524.970368,172.16.114.168,15969,197.182.91.233,23,6,1000
0,0,0,0,986,650,0,0,0,0,352,1173,0,2311.65735,172.16.114.168,15969,197.182.91.233,23,6,1000
0,0,0,0,510,339,0,0,0,0,174,175,0,218.92523400000027,172.16.114.168,15969,197.182.91.233,23,6,1000
0,0,0,0,1004,667,0,0,0,0,339,339,0,185.7400379999999,172.16.114.168,15969,197.182.91.233,23,6,1000
0,0,0,0,342,226,0,0,0,0,186,186,0,186.36105299999963,172.16.114.168,15969,197.182.91.233,23,6,1000
0,0,0,0,669,441,0,0,0,0,223,628,0,337.8694690000002,172.16.114.168,15969,197.182.91.233,23,6,1000
0,0,0,0,101,65,0,0,0,0,30,1583,0,59.437592999999644,172.16.114.168,15969,197.182.91.233,23,6,1000
0,0,0,0,291,191,0,0,0,0,94,3094,0,171.84428800000026,172.16.114.168,15969,197.182.91.233,23,6,1000
0,0,0,0,2167,1397,0,0,0,0,695,12255,0,2690.3681910000005,172.16.114.168,15969,197.182.91.233,23,6,1000
0,0,0,0,665,443,0,0,0,0,226,227,0,269.30419899999924,172.16.114.168,15969,197.182.91.233,23,6,1000
0,0,0,0,464,304,0,0,0,0,154,545,0,380.12947699999944,172.16.114.168,15969,197.182.91.233,23,6,1000
0,0,0,0,743,485,0,0,0,0,261,1205,0,1153.6788480000016,172.16.114.168,15969,197.182.91.233,23,6,1000
0,0,0,0,1105,724,0,0,0,0,365,6420,0,903.2313510000004,172.16.114.168,15969,197.182.91.233,23,6,1000
0,0,0,0,324,214,0,0,0,0,119,809,0,783.4404509999986,172.16.114.168,15969,197.182.91.233,23,6,1000
0,0,0,0,90,58,0,0,0,0,33,68,0,345.26378000000125,172.16.114.168,15969,197.182.91.233,23,6,1000
2,0,0,0,373,237,0,0,0,0,259,33816,0,12.280591000000001,194.27.251.21,26642,172.16.112.194,23,6,1000
0,0,0,0,583,372,0,0,0,0,273,24703,0,10.83701,194.27.251.21,26642,172.16.112.194,23,6,1000
2,0,0,0,77,46,0,0,0,0,111,3509,0,5.576625,194.27.251.21,26698,172.16.112.194,23,6,1000
0,0,0,0,652,425,0,0,0,0,98,353069,0,20.38008,194.27.251.21,26698,172.16.112.194,23,6,1000
0,0,0,0,771,199,0,0,0,0,0,571238,0,6.413522,194.27.251.21,26698,172.16.112.194,23,6,1000
0,0,0,0,561,172,0,0,0,0,55,361244,0,7.109830000000002,194.27.251.21,26698,172.16.112.194,23,6,1000
0,0,0,0,489,327,0,0,0,0,78,274416,0,11.896364999999996,194.27.251.21,26698,172.16.112.194,23,6,1000
0,0,0,0,505,344,0,0,0,0,152,129752,0,9.018394,194.27.251.21,26698,172.16.112.194,23,6,1000
2,0,0,0,96,59,0,0,0,0,105,3502,0,5.6965650000000005,194.27.251.21,26701,172.16.112.194,23,6,1000
0,0,0,0,2118,1291,0,0,0,0,582,840388,0,55.390268999999996,194.27.251.21,26701,172.16.112.194,23,6,1000
0,0,0,0,964,206,0,0,0,0,0,749313,0,9.158172,194.27.251.21,26701,172.16.112.194,23,6,1000
2,0,0,0,7,2,0,1,0,0,316,2534,0,0.006405,135.8.60.182,26883,172.16.112.100,80,6,1000
2,0,0,0,158,100,0,0,0,0,163,5125,0,5.779089,194.7.248.153,27211,172.16.112.194,23,6,1000
2,0,0,0,307,197,0,0,0,0,144,3482,0,118.195899,135.8.60.182,27214,172.16.112.50,23,6,1000
0,0,0,0,320,209,0,0,0,0,100,3553,0,139.52205300000003,135.8.60.182,27214,172.16.112.50,23,6,1000
2,0,0,0,6,2,0,1,0,0,313,1407,0,0.005381,135.8.60.182,27377,172.16.112.100,80,6,1000
2,0,0,0,262,152,0,0,0,0,243,5476,0,8.907553,194.7.248.153,27442,172.16.112.194,23,6,1000
2,0,0,0,259,164,0,0,0,0,181,5198,0,9.430784,194.7.248.153,27504,172.16.112.194,23,6,1000
2,0,0,0,5,1,0,0,0,0,209,1460,0,0.029085000000000003,172.16.114.168,20586,207.25.71.200,80,6,1000
2,0,0,0,2,0,0,0,0,0,0,0,0,0.00492,172.16.117.52,21546,204.146.18.33,80,6,1000
2,0,0,0,1,0,0,0,0,0,0,0,0,0.003701,172.16.117.52,22551,199.199.118.156,80,6,1000
2,0,0,0,1,0,0,0,0,0,0,0,0,0.003618,172.16.113.204,23768,193.130.149.130,80,6,1000
2,0,0,0,9,2,0,2,0,0,228,643,0,0.091785,172.16.114.168,24877,207.25.71.200,80,6,1000
2,0,0,0,5,2,0,1,0,0,292,316,0,0.023352,172.16.115.87,25676,38.211.157.123,80,6,1000
2,0,0,0,434,297,0,0,0,0,147,198316,0,11.865681,194.27.251.21,27909,172.16.112.194,23,6,1000
2,0,0,0,993,544,0,0,0,0,227,494725,0,35.366104,194.7.248.153,27910,172.16.112.194,23,6,1000
0,0,0,0,575,211,0,0,0,0,0,501437,0,8.099736,194.7.248.153,27910,172.16.112.194,23,6,1000
0,0,0,0,1245,696,0,0,0,0,366,529527,0,26.108858999999995,194.7.248.153,27910,172.16.112.194,23,6,1000
2,0,0,0,14,10,0,0,0,0,134,242,0,0.584336,172.16.114.168,26754,196.37.75.158,25,6,1000
2,0,0,0,4,1,0,0,0,0,228,0,0,0.026437000000000002,172.16.117.52,28699,204.189.94.97,80,6,1000
2,0,0,0,7,1,0,1,0,0,3195,0,0,0.067755,172.16.112.100,20,196.37.75.158,28221,6,1000
2,0,0,0,1110,721,0,0,0,0,380,381165,0,25.283163000000002,194.27.251.21,28410,172.16.112.194,23,6,1000
2,0,0,0,12,1,0,0,0,0,185,8760,0,0.06933500000000001,172.16.114.168,28794,207.25.71.200,80,6,1000
2,0,0,0,9,3,0,0,0,0,215,5989,0,0.042806,172.16.117.52,29212,207.25.71.141,80,6,1000
2,0,0,0,10,3,0,2,0,0,301,1816,0,0.05758099999999999,172.16.113.204,30323,140.140.138.108,80,6,1000
2,0,0,0,4,1,0,0,0,0,207,0,0,0.022654,172.16.117.52,30819,207.87.1.51,80,6,1000
2,0,0,0,8,2,0,2,0,0,303,1075,0,0.007833,135.8.60.182,28708,172.16.114.50,80,6,1000
2,0,0,0,8,2,0,2,0,0,240,769,0,0.023438,172.16.114.168,1267,207.25.71.200,80,6,1000
1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,172.16.117.52,1896,207.87.1.51,80,6,1000
2,0,0,0,2427,1578,0,0,0,0,901,111559,0,3342.179409,172.16.112.207,2129,194.27.251.21,23,6,1000
0,0,0,0,311,207,0,0,0,0,136,579,0,359.92465600000014,172.16.112.207,2129,194.27.251.21,23,6,1000
0,0,0,0,395,264,0,0,0,0,135,516,0,203.4386599999998,172.16.112.207,2129,194.27.251.21,23,6,1000
0,0,0,0,1595,1055,0,0,0,0,552,2936,0,1503.584797,172.16.112.207,2129,194.27.251.21,23,6,1000
0,0,0,0,282,186,0,0,0,0,96,358,0,611.8820310000001,172.16.112.207,2129,194.27.251.21,23,6,1000
0,0,0,0,375,245,0,0,0,0,134,513,0,697.7154,172.16.112.207,2129,194.27.251.21,23,6,1000
0,0,0,0,570,381,0,0,0,0,196,620,0,345.926555,172.16.112.207,2129,194.27.251.21,23,6,1000
0,0,0,0,690,463,0,0,0,0,235,749,0,384.2096970000002,172.16.112.207,2129,194.27.251.21,23,6,1000
0,0,0,0,1134,751,0,0,0,0,429,1421,0,774.3289219999997,172.16.112.207,2129,194.27.251.21,23,6,1000
0,0,0,0,639,420,0,0,0,0,220,778,0,472.0010750000001,172.16.112.207,2129,194.27.251.21,23,6,1000
0,0,0,0,453,303,0,0,0,0,156,568,0,539.7269309999991,172.16.112.207,2129,194.27.251.21,23,6,1000
0,0,0,0,295,194,0,0,0,0,104,474,0,306.60688100000147,172.16.112.207,2129,194.27.251.21,23,6,1000
0,0,0,0,103,68,0,0,0,0,66,275,0,72.78364199999851,172.16.112.207,2129,194.27.251.21,23,6,1000
0,0,0,0,325,218,0,0,0,0,112,437,0,165.4556140000004,172.16.112.207,2129,194.27.251.21,23,6,1000
0,0,0,0,732,487,0,0,0,0,255,915,0,456.9559289999997,172.16.112.207,2129,194.27.251.21,23,6,1000
0,0,0,0,705,470,0,0,0,0,246,1270,0,526.9496090000011,172.16.112.207,2129,194.27.251.21,23,6,1000
1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,135.13.216.191,28715,172.16.114.50,80,6,1000
2,0,0,0,4,1,0,0,0,0,0,82,0,0.057244,172.16.114.207,4128,194.27.251.21,25,6,1000
2,0,0,0,3,1,0,0,0,0,306,0,0,0.001959,172.16.113.105,4225,199.95.74.97,80,6,1000
2,0,0,0,22,14,0,0,0,0,99,314,0,3.4036419999999996,172.16.112.149,4654,172.16.112.100,21,6,1000
2,0,0,0,3,1,0,0,0,0,244,0,0,0.0039299999999999995,172.16.114.168,5137,207.46.130.14,80,6,1000
2,0,0,0,8,2,0,1,0,0,298,2561,0,0.024381,172.16.113.105,5771,136.149.63.132,80,6,1000
2,0,0,0,7,3,0,1,0,0,231,1581,0,0.038619,172.16.117.132,6993,209.1.224.190,80,6,1000
2,0,0,0,33,2,0,2,0,0,140,28944,0,0.10344400000000001,172.16.117.132,8466,207.25.71.141,80,6,1000
2,0,0,0,9,1,0,0,0,0,165,5840,0,0.08166,172.16.117.52,10993,208.204.155.10,80,6,1000
2,0,0,0,185,27,0,0,0,0,229220,0,0,0.264995,197.218.177.69,20,172.16.112.207,12359,6,1000
0,0,0,0,1000,155,0,0,0,0,1265548,0,0,1.621833,197.218.177.69,20,172.16.112.207,12359,6,1000
2,0,0,0,1,0,0,0,0,0,0,0,0,0.002206,172.16.113.105,12393,131.84.1.68,80,6,1000
2,0,0,0,208,113,0,0,0,0,133,4989,0,5.640662,194.27.251.21,29005,172.16.112.194,23,6,1000
0,0,0,0,679,427,0,0,0,0,232,239995,0,16.906981000000002,194.27.251.21,29005,172.16.112.194,23,6,1000
0,0,0,0,423,281,0,0,0,0,213,41413,0,12.716839,194.27.251.21,29005,172.16.112.194,23,6,1000
2,0,0,0,185,101,0,0,0,0,148,5005,0,5.8710260000000005,194.7.248.153,29010,172.16.112.194,23,6,1000
0,0,0,0,653,430,0,0,0,0,113,315125,0,21.709082000000002,194.7.248.153,29010,172.16.112.194,23,6,1000
2,0,0,0,36,1,0,0,0,0,157,37960,0,0.143297,172.16.113.84,14536,152.163.210.24,80,6,1000
2,0,0,0,2,0,0,0,0,0,0,0,0,0.001924,172.16.113.105,15464,207.25.71.200,80,6,1000
2,0,0,0,1664,1061,0,0,0,0,670,538240,0,46.659878000000006,194.7.248.153,29212,172.16.112.194,23,6,1000
2,0,0,0,6,2,0,0,0,0,208,2297,0,0.036129,172.16.117.52,16490,209.97.23.136,80,6,1000
2,0,0,0,3,1,0,0,0,0,227,0,0,0.005343,172.16.117.52,16988,209.97.23.130,80,6,1000
2,0,0,0,294,196,0,0,0,0,149,85431,0,10.401267,194.27.251.21,29213,172.16.112.194,23,6,1000
2,0,0,0,260,164,0,0,0,0,137,79579,0,8.800475,194.27.251.21,29214,172.16.112.194,23,6,1000
0,0,0,0,480,300,0,0,0,0,146,108772,0,12.551999,194.27.251.21,29214,172.16.112.194,23,6,1000
2,0,0,0,556,359,0,0,0,0,251,6285,0,693.696316,172.16.112.194,18499,135.8.60.182,23,6,1000
0,0,0,0,201,133,0,0,0,0,66,1501,0,96.859244,172.16.112.194,18499,135.8.60.182,23,6,1000
0,0,0,0,191,120,0,0,0,0,61,2934,0,125.083666,172.16.112.194,18499,135.8.60.182,23,6,1000
0,0,0,0,168,109,0,0,0,0,53,1422,0,155.4567239999999,172.16.112.194,18499,135.8.60.182,23,6,1000
0,0,0,0,354,231,0,0,0,0,114,3203,0,709.0919210000003,172.16.112.194,18499,135.8.60.182,23,6,1000
0,0,0,0,848,560,0,0,0,0,291,4575,0,1772.1496629999995,172.16.112.194,18499,135.8.60.182,23,6,1000
0,0,0,0,331,218,0,0,0,0,116,1287,0,1304.9972510000002,172.16.112.194,18499,135.8.60.182,23,6,1000
0,0,0,0,1010,663,0,0,0,0,355,1289,0,2627.4810580000008,172.16.112.194,18499,135.8.60.182,23,6,1000
0,0,0,0,81,54,0,0,0,0,27,27,0,13.827099000000091,172.16.112.194,18499,135.8.60.182,23,6,1000
0,0,0,0,1385,920,0,0,0,0,473,482,0,1709.8228729999994,172.16.112.194,18499,135.8.60.182,23,6,1000
0,0,0,0,1285,856,0,0,0,0,435,435,0,864.7110030000003,172.16.112.194,18499,135.8.60.182,23,6,1000
0,0,0,0,545,362,0,0,0,0,184,184,0,235.0902179999994,172.16.112.194,18499,135.8.60.182,23,6,1000
0,0,0,0,1634,1088,0,0,0,0,554,554,0,1008.4184440000008,172.16.112.194,18499,135.8.60.182,23,6,1000
0,0,0,0,588,392,0,0,0,0,199,199,0,285.3604070000001,172.16.112.194,18499,135.8.60.182,23,6,1000
0,0,0,0,142,95,0,0,0,0,49,48,0,34.19320499999958,172.16.112.194,18499,135.8.60.182,23,6,1000
0,0,0,0,2123,1410,0,0,0,0,720,721,0,2108.5005530000003,172.16.112.194,18499,135.8.60.182,23,6,1000
0,0,0,0,539,357,0,0,0,0,182,181,0,238.82959300000041,172.16.112.194,18499,135.8.60.182,23,6,1000
0,0,0,0,1095,727,0,0,0,0,371,372,0,819.6072559999992,172.16.112.194,18499,135.8.60.182,23,6,1000
0,0,0,0,1304,868,0,0,0,0,442,442,0,1087.4943250000017,172.16.112.194,18499,135.8.60.182,23,6,1000
0,0,0,0,352,231,0,0,0,0,118,308,0,384.48017099999925,172.16.112.194,18499,135.8.60.182,23,6,1000
0,0,0,0,1056,703,0,0,0,0,359,359,0,1012.7486599999993,172.16.112.194,18499,135.8.60.182,23,6,1000
0,0,0,0,1062,700,0,0,0,0,350,4829,0,1373.4238790000018,172.16.112.194,18499,135.8.60.182,23,6,1000
0,0,0,0,594,393,0,0,0,0,205,204,0,460.3133739999976,172.16.112.194,18499,135.8.60.182,23,6,1000
0,0,0,0,715,476,0,0,0,0,241,242,0,444.1980390000026,172.16.112.194,18499,135.8.60.182,23,6,1000
0,0,0,0,684,455,0,0,0,0,232,230,0,371.05340799999976,172.16.112.194,18499,135.8.60.182,23,6,1000
0,0,0,0,1166,771,0,0,0,0,398,1091,0,2355.157606000001,172.16.112.194,18499,135.8.60.182,23,6,1000
0,0,0,0,1084,717,0,0,0,0,388,1011,0,3957.4426529999987,172.16.112.194,18499,135.8.60.182,23,6,1000
2,0,0,0,12,8,0,0,0,0,75,57,0,0.512616,194.7.248.153,29230,172.16.112.194,23,6,1000
2,0,0,0,546,363,0,0,0,0,228,188555,0,15.075485,194.27.251.21,29504,172.16.112.194,23,6,1000
2,0,0,0,12,1,0,0,0,0,357,8760,0,0.092766,172.16.115.87,20504,199.95.74.97,80,6,1000
2,0,0,0,2017,1329,0,0,0,0,545,752175,0,45.184847,194.27.251.21,29519,172.16.112.194,23,6,1000
0,0,0,0,364,253,0,0,0,0,36,211516,0,17.086555999999998,194.27.251.21,29519,172.16.112.194,23,6,1000
0,0,0,0,802,535,0,0,0,0,0,605260,0,6.003508000000004,194.27.251.21,29519,172.16.112.194,23,6,1000
0,0,0,0,887,530,0,0,0,0,142,484666,0,14.442430000000002,194.27.251.21,29519,172.16.112.194,23,6,1000
2,0,0,0,2,0,0,0,0,0,0,0,0,0.004935,172.16.115.87,22189,199.95.74.253,80,6,1000
2,0,0,0,8,2,0,2,0,0,212,332,0,0.024715,172.16.117.132,22585,209.67.29.11,80,6,1000
1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,172.16.113.105,24694,160.147.163.19,80,6,1000
2,0,0,0,10,3,0,2,0,0,214,1554,0,0.030389999999999997,172.16.113.84,25844,199.95.74.90,80,6,1000
2,0,0,0,8,3,0,1,0,0,229,1467,0,0.04937,172.16.113.84,26650,199.95.74.90,80,6,1000
2,0,0,0,15,10,0,0,0,0,132,138,0,0.729907,172.16.114.169,27716,172.16.112.100,25,6,1000
2,0,0,0,2541,1670,0,0,0,0,935,5329,0,3030.23795,172.16.114.148,28156,197.218.177.69,23,6,1000
0,0,0,0,885,582,0,0,0,0,301,2543,0,1436.7698349999994,172.16.114.148,28156,197.218.177.69,23,6,1000
0,0,0,0,1196,788,0,0,0,0,406,1141,0,964.4183430000003,172.16.114.148,28156,197.218.177.69,23,6,1000
0,0,0,0,696,463,0,0,0,0,235,727,0,387.79901400000017,172.16.114.148,28156,197.218.177.69,23,6,1000
0,0,0,0,1092,723,0,0,0,0,393,2746,0,1872.1900870000002,172.16.114.148,28156,197.218.177.69,23,6,1000
0,0,0,0,1683,1113,0,0,0,0,574,2225,0,1742.3857939999998,172.16.114.148,28156,197.218.177.69,23,6,1000
